Propossal ID,Programme Name,Sub-Programme,Supplement,Lead Applicant,ORCID ID,Research Body,Research Body ROR ID,Funder Name,Funder ROR ID,Propossal title,Start Date,End Date,Current Total Commitment,Discipline
25/DPOP/4152,Discover Programme,,,Maria McNamara,https://orcid.org/0000-0003-0968-4624,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,Domain of the Dinosaurs,01/11/2025,31/10/2026,"€82,366.00",STEM
25/DP/13872(N),Discover Programme,,,Nigel Flegg,https://orcid.org/0000-0002-3663-8749,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,01/12/2025,30/11/2026,"-€28,065.00",STEM
25/DP/13876(N),Discover Programme,,,Stephen Gammell,,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,01/12/2025,30/11/2026,"-€34,492.00",STEM
25/DP/13890(N),Discover Programme,,,James Egan,,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,02/12/2025,01/12/2026,"-€30,000.00",STEM
25/DP/13894(N),Discover Programme,,,Dawid Maszkiewicz,,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,01/12/2025,30/11/2026,"-€144,934.39",STEM
25/DP/13815(N),Discover Programme,,,Maeve Liston,,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,01/12/2025,30/11/2026,"-€164,795.45",STEM
25/DP/13839(N),Discover Programme,,,Ann Butler,,Department of Education,,Research Ireland,https://ror.org/010t7sr36,Discover Co-Fund,01/12/2025,30/11/2026,"-€95,216.25",STEM
EBPPG/2024/1374,Employment-Based Postgraduate Programme (EBPPG),,,Aoife Dare,https://orcid.org/0000000272696188,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,‘Obviously Apparent’: an exploration and analysis of the policy and practice of age assessments for unaccompanied young people seeking international protection in Ireland,01/09/2024,31/12/2025,"€31,000.00",AHSS
EBPPG/2024/1423,Employment-Based Postgraduate Programme (EBPPG),,,David Hession,https://orcid.org/0009000074444112,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Investigating the effectiveness of a structured self-reflection intervention in building individual leadership character and enabling behavioural and attitudinal change.,01/09/2024,31/08/2027,"€93,000.00",AHSS
EBPPG/2024/189,Employment-Based Postgraduate Programme (EBPPG),,,Michael Norton,https://orcid.org/0000000274209339,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,"Beyond CHIME: A Longitudinal, Qualitative Investigation Examining the Changes in Emotions, Behaviours and Thought Processes that occur During A Person’s Recovery Journey from Mental Health Challenges.",01/10/2024,30/09/2027,"€93,000.00",AHSS
EBPPG/2024/1964,Employment-Based Postgraduate Programme (EBPPG),,,Laura Callaghan,https://orcid.org/0009000075739641,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Material and process design of powder-based NiTi-X alloys with high radiopacity for enhanced medical imaging,01/09/2024,31/08/2027,"€93,000.00",STEM
EBPPG/2024/2088,Employment-Based Postgraduate Programme (EBPPG),,,Sara Lannin,https://orcid.org/0000-0002-4194-5487,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Preventing Youth Homelessness in Ireland: Supporting Access and Engagement to Education,01/09/2024,31/08/2027,"€93,000.00",AHSS
EBPPG/2024/2116,Employment-Based Postgraduate Programme (EBPPG),,,Mengyu Wang,https://orcid.org/0009000056913341,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,VISTA: Using Imaging for Innovative Cell Therapy Characterization,15/10/2024,14/10/2027,"€93,000.00",STEM
EBPPG/2024/2124,Employment-Based Postgraduate Programme (EBPPG),,,Bhavana Pulipaka,https://orcid.org/0000000326015641,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Investigation into device-tissue interactions in cerebral vascular tissue to provide fundamental insights for device development,01/10/2024,30/09/2028,"€124,000.00",STEM
EBPPG/2024/2135,Employment-Based Postgraduate Programme (EBPPG),,,Rohit R V,https://orcid.org/0009-0009-3782-199X,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,A Machine Learning Approach for Minimizing the Levelized Cost of Energy in Irish Floating Offshore Wind Farms,01/02/2026,31/01/2030,"€124,000.00",STEM
EBPPG/2024/2139,Employment-Based Postgraduate Programme (EBPPG),,,Nishita Ravuri,https://orcid.org/0000-0001-6564-2475,University of Galway,https://ror.org/03bea9k73,Research Ireland,https://ror.org/010t7sr36,Hydroelastic Fatigue Loads of Mooring Lines in Offshore Wind Turbine Platforms,06/01/2025,05/01/2029,"€124,000.00",STEM
EBPPG/2024/2161,Employment-Based Postgraduate Programme (EBPPG),,,Catherine Nicholl,https://orcid.org/0009000777115120,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,"Menopause Matters: Empowering Wellness in Women through Exercise, Nutrition and Health Education.",01/09/2024,31/08/2026,"€61,510.00",AHSS
EBPPG/2024/2162,Employment-Based Postgraduate Programme (EBPPG),,,Alex Dakin,https://orcid.org/0000-0003-4014-8790,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,"Perinatal and infant outcomes of singleton pregnancies complicated by early-onset fetal growth restriction in Ireland: a multicentre, bidirectional, observational study – The PERIMETER Study",01/09/2024,31/08/2027,"€93,000.00",STEM
EBPPG/2024/2187,Employment-Based Postgraduate Programme (EBPPG),,,Yaiza Pilar Pozo Galvan,https://orcid.org/0009-0001-7872-7248,Atlantic Technological University (ATU),https://ror.org/0458dap48,Research Ireland,https://ror.org/010t7sr36,"Harbour seals (Phoca vitulina) and grey seals (Halichoerus grypus) in Irish waters: long-term study on their acoustic behaviour, distribution and threats, and the development of new tools to detect and monitor them.",01/09/2024,21/09/2027,"€93,000.00",STEM
EBPPG/2024/2224,Employment-Based Postgraduate Programme (EBPPG),,,AHMAD AHMED,https://orcid.org/0000-0002-0988-0396,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Facilitating Heavier Trains through Smart Monitoring of Railway Track,01/01/2025,30/06/2026,"€124,000.00",STEM
EBPPG/2024/2225,Employment-Based Postgraduate Programme (EBPPG),,,Irene Rose Reuben,https://orcid.org/0009000421890046,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Poly (?-amino ester)s-mediated mRNA Delivery as Gene Therapy for Recessive Dystrophic Epidermolysis Bullosa,01/09/2024,31/08/2028,"€124,000.00",STEM
EBPPG/2024/2231,Employment-Based Postgraduate Programme (EBPPG),,,Eoghan Gallagher,https://orcid.org/0009000733072261,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Image quality optimisation in soft x-ray tomography of biological cells,01/09/2024,31/08/2028,"€124,000.00",STEM
EBPPG/2024/2240,Employment-Based Postgraduate Programme (EBPPG),,,Seyed Mohammad Shojaei,https://orcid.org/0000000292565812,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,Enhancing Offshore Wind-Power-to-X Integration with Machine Learning: A Sustainable Energy Frontier,01/03/2025,28/02/2028,"€93,000.00",STEM
EBPPG/2024/2241,Employment-Based Postgraduate Programme (EBPPG),,,Ute Krenzer,https://orcid.org/0009-0006-7784-4238,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,"How to Optimise Opportunities for Desistance and Social Reintegration on Release from Prison: Lessons for Legislation, Policy and Practice from Ethnographic Case Studies of the Penal Voluntary Sector conducted in Ireland and Northern Germany",01/09/2024,31/08/2026,"€62,000.00",AHSS
EBPPG/2024/2251,Employment-Based Postgraduate Programme (EBPPG),,,Daniel Cagney,https://orcid.org/0009000545347029,University of Limerick (UL),https://ror.org/00a0n9e72,Research Ireland,https://ror.org/010t7sr36,Reducing Carbon Emissions in the Irish Construction Industry by Employing Soil Stabilisation Methods in Unsuitable Soils.,01/09/2024,31/08/2027,"€93,000.00",STEM
EBPPG/2024/640,Employment-Based Postgraduate Programme (EBPPG),,,Francesca Santoro,https://orcid.org/0009000542210799,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,A High-performance Injectable and Tuneable Extracellular Matrix Derived Hydrogel as a Drug Delivery System for Burn Wound Healing,01/09/2024,26/03/2025,"€93,000.00",STEM
EBPPG/2024/866,Employment-Based Postgraduate Programme (EBPPG),,,Runqi Zhu,https://orcid.org/0009-0009-5542-5691,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Injectable hybrid hydrogel based on hyperbranched-PEG and functionalised hyaluronic acid regulating inflammatory microenvironment for chronic wound healing,01/09/2024,31/08/2027,"€93,000.00",STEM
EPSPD/2024/137,EPS Postdoctoral Application (EPSPD),,,Rachael Scally,https://orcid.org/0000-0002-1150-8868,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,The Royal Dublin Society: Legacies of Slavery and Colonialism,01/11/2024,31/10/2026,"€112,987.00",AHSS
EPSPD/2024/531,EPS Postdoctoral Application (EPSPD),,,Manjula Manikandan,https://orcid.org/0000-0003-2631-8482,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,CP-EXCEL:  A feasibility randomised controlled trial of an online EXercise programme for adults with CErebraL palsy,01/09/2024,31/08/2026,"€122,371.00",AHSS
EPSPD/2024/544,EPS Postdoctoral Application (EPSPD),,,Hilal K?rp?k,https://orcid.org/0000000190976485,Maynooth University (MU),https://ror.org/048nfjm95,Research Ireland,https://ror.org/010t7sr36,"Spray-on, wash-off bandages (SOWOB): Reversible temperature-controlled polymers for painless bandage changes in Epidermolysis Bullosa",01/10/2024,30/09/2026,"€120,863.00",STEM
EPSPD/2024/546,EPS Postdoctoral Application (EPSPD),,,Jamie Rohu,https://orcid.org/0000-0002-1727-7810,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,"Twelve Bogs: History, Politics, Ecology",01/09/2024,31/08/2026,"€112,987.00",AHSS
EPSPD/2024/601,EPS Postdoctoral Application (EPSPD),,,Lucy Hayden,https://orcid.org/0000-0002-3148-6416,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,"TIME IS NEAR: a qualiTatIve, Multi-pErspectIval Study on liviNg with tErminAl canceR",01/09/2024,31/08/2026,"€112,987.00",AHSS
EPSPD/2024/618,EPS Postdoctoral Application (EPSPD),,,Melissa Johnson,https://orcid.org/0000-0002-6346-0309,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"Injectable, Self-Healing Hyaluronic Acid-Based Hydrogel Wound Dressing for Chronic Wound Healing",01/09/2024,31/12/2024,"€112,987.00",STEM
EPSPD/2024/626,EPS Postdoctoral Application (EPSPD),,,Deirdre Foley,https://orcid.org/0000-0001-7305-1392,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,"'A cash return for their work’: Rural women’s commerce in Ireland, c. 1930-1990",01/09/2024,31/08/2026,"€112,987.00",AHSS
EPSPD/2024/637,EPS Postdoctoral Application (EPSPD),,,Rebecca Synnott,https://orcid.org/0000-0003-3254-0784,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,Isle of Bute: A genetic case study with implications for red squirrel conservation in Britain and Ireland,01/09/2024,31/08/2026,"€112,987.00",STEM
EPSPD/2024/655,EPS Postdoctoral Application (EPSPD),,,Steffi Tiburcius,https://orcid.org/0000-0002-5870-4153,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,"Patient-specific assessment of suitability for novel orthobiologic treatments, targeting inflammatory pathways in bone and cartilage tissues, for osteoarthritis and joint disease",01/03/2025,28/02/2027,"€122,371.00",STEM
EPSPD/2024/662,EPS Postdoctoral Application (EPSPD),,,Alessia Cargnelli,https://orcid.org/0000-0002-0057-187X,National College of Art and Design,,Research Ireland,https://ror.org/010t7sr36,Beyond imagination: a participatory-led feasibility study for the establishment of the first community-led feminist art resource centre on the island of Ireland,01/09/2024,31/08/2026,"€112,987.00",AHSS
EPSPD/2024/669,EPS Postdoctoral Application (EPSPD),,,Saoirse Casey-Power,https://orcid.org/0000-0001-6169-7639,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,The Development of a Multifunctional Contact Lens for Sustained Therapeutic Release and Increased Ocular Comfort,01/09/2024,01/11/2024,"€112,987.00",STEM
EPSPD/2024/676,EPS Postdoctoral Application (EPSPD),,,Marko Dobricic,https://orcid.org/0000000248113122,RCSI University of Medicine and Health Science (RCSI),https://ror.org/01hxy9878,Research Ireland,https://ror.org/010t7sr36,Gene-Activated Scaffolds: A Novel Approach to Treat Epidermolysis Bullosa,01/09/2024,31/08/2026,"€120,863.00",STEM
EPSPD/2025/1078,EPS Postdoctoral Application (EPSPD),,,Matisse Huiskens,https://orcid.org/0009-0001-9486-0508,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,"Unpacking the Paul O'Neill Archive at IMMA: Nationhood, Counterpublics, and the Curating of Contemporary Art in Globalising Ireland Since 1991",01/05/2026,30/04/2028,"€97,357.72",AHSS
EPSPD/2025/1252,EPS Postdoctoral Application (EPSPD),,,Tong Guo,https://orcid.org/0000000264062855,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Low-Frequency Broadband Vibration Control Using Acoustic Metamaterial Panels Derived from End-of-Life Tyres,01/05/2026,30/04/2028,"€89,890.56",STEM
EPSPD/2025/1258,EPS Postdoctoral Application (EPSPD),,,Emilie Roche,https://orcid.org/0000-0002-6629-3796,South East Technological University (SETU),https://ror.org/03fgx6868,Research Ireland,https://ror.org/010t7sr36,"Evaluating the Scalability, Implementation and Preliminary Effectiveness of a Suicide Prevention Programme targeting Help-seeking and Help-offering Behaviours in the Irish Construction Industry.",01/04/2026,31/03/2028,"€97,320.78",AHSS
EPSPD/2025/1339,EPS Postdoctoral Application (EPSPD),,,Arnau Cuy Saqués,https://orcid.org/0009000561555688,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,Determining the functional roles of novel regulatory non-coding mutations on pathogenicity and drug response in breast cancer.,01/02/2026,31/01/2028,"€92,076.44",STEM
EPSPD/2025/1346,EPS Postdoctoral Application (EPSPD),,,David Nicoll,https://orcid.org/0000-0001-8741-7156,University College Dublin (UCD),https://ror.org/05m7pjf47,Research Ireland,https://ror.org/010t7sr36,Tracing violence in early modern testimonies: analysis and digitisation of the Poitou (France) depositions of 1681,01/05/2026,30/04/2027,"€44,663.22",AHSS
EPSPD/2025/1349,EPS Postdoctoral Application (EPSPD),,,Keyu Wang,https://orcid.org/0000000166719980,University College Cork (UCC),https://ror.org/03265fv13,Research Ireland,https://ror.org/010t7sr36,From Undesired Changes to Predictable Outcomes: Understanding and Controlling Casein Modifications through Kinetic Data and Mechanistic Understanding,01/04/2026,31/03/2028,"€89,856.44",STEM
EPSPD/2025/1353,EPS Postdoctoral Application (EPSPD),,,Shane Murphy,https://orcid.org/0000-0002-0630-4473,Dublin City University (DCU),https://ror.org/04a1a1e81,Research Ireland,https://ror.org/010t7sr36,MASC UP: Engaging Boys in Tackling the Impact of Masculinity Influencers on Attitudes to Sexual and Gender Based Violence,01/03/2026,28/02/2028,"€94,991.83",AHSS
EPSPD/2025/1357,EPS Postdoctoral Application (EPSPD),,,Gabriel Costa,https://orcid.org/0000000196301155,Trinity College Dublin (TCD),https://ror.org/02tyrky19,Research Ireland,https://ror.org/010t7sr36,A multimodal approach to investigate the role of hyperexcitability in ALS and the neurobiology of disease spread,01/02/2026,31/01/2028,"€104,818.00",STEM
